CommitId;RefactoringType;RefactoringDetail
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#queryParamsInPathExtract();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#bodyWithoutParameters();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#headersOnMethodAddsContentTypeHeader();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#headersOnTypeAddsContentTypeHeader();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#withPathAndURIParam();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#pathAndQueryParams();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#bodyWithTemplate();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/test/java/feign.DefaultContractTest#formParamsParseIntoIndexToName();core/src/test/java/feign.DefaultContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;core/src/main/java/feign.Feign#configKey(Method);core/src/main/java/feign.Feign#configKey(Class, Method)
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#httpMethods();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#customMethodWithoutPath();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#queryParamsInPathExtract();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#producesAddsAcceptHeader();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#producesNada();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#producesEmpty();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#consumesAddsContentTypeHeader();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#consumesNada();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#consumesEmpty();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#bodyParamIsGeneric();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#tooManyBodies();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#emptyPathOnType();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#emptyPathParam();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#pathParamWithSpaces();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#regexPathOnMethod();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#withPathAndURIParams();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#pathAndQueryParams();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#emptyQueryParam();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#formParamsParseIntoIndexToName();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#formParamsDoesNotSetBodyType();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#emptyFormParam();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#headerParamsParseIntoIndexToName();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#emptyHeaderParam();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#pathsWithoutSlashesParseCorrectly();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#pathsWithSomeSlashesParseCorrectly();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#pathsWithSomeOtherSlashesParseCorrectly();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#classWithRootPathParsesCorrectly();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Extract Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#classPathWithTrailingSlashParsesCorrectly();jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parseAndValidateMetadata(Class, String, Class[])
b2b4085348de32f10903970dded99fdf0376a43c;Inline Method;jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parsePathOnTypeMethod(String);jaxrs/src/test/java/feign.jaxrs.JAXRSContractTest#parsePathMethod()
